Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
MCM5,P25205,DNA replication licensing factor MCM3 (EC 3.6.4.12) (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3) (RLF subunit beta) (p102),,"FUNCTION: Acts as a component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. Core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built (PubMed:32453425, PubMed:34694004, PubMed:34700328, PubMed:35585232). The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity (PubMed:32453425). Required for the entry in S phase and for cell division (Probable). {ECO:0000269|PubMed:32453425, ECO:0000269|PubMed:34694004, ECO:0000269|PubMed:34700328, ECO:0000269|PubMed:35585232, ECO:0000305|PubMed:35585232}.",,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA binding [GO:0003677]; DNA clamp loader activity [GO:0003689]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; single-stranded DNA binding [GO:0003697],,CHEMBL4630813;
MCM5,B1AHA9,DNA replication licensing factor MCM5 (EC 3.6.4.12),,"FUNCTION: Acts as component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity. {ECO:0000256|RuleBase:RU368063}.",,,ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; single-stranded 3'-5' DNA helicase activity [GO:1990518],,
MCM5,Q9BTE3,Mini-chromosome maintenance complex-binding protein (MCM-BP) (MCM-binding protein),C10orf119,"FUNCTION: Associated component of the MCM complex that acts as a regulator of DNA replication. Binds to the MCM complex during late S phase and promotes the disassembly of the MCM complex from chromatin, thereby acting as a key regulator of pre-replication complex (pre-RC) unloading from replicated DNA. Can dissociate the MCM complex without addition of ATP; probably acts by destabilizing interactions of each individual subunits of the MCM complex. Required for sister chromatid cohesion. {ECO:0000269|PubMed:20090939, ECO:0000269|PubMed:21196493}.",,,chromatin binding [GO:0003682],,
MCM5,P33993,DNA replication licensing factor MCM7 (EC 3.6.4.12) (CDC47 homolog) (P1.1-MCM3),CDC47 MCM2,"FUNCTION: Acts as a component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. Core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built (PubMed:25661590, PubMed:32453425, PubMed:34694004, PubMed:34700328, PubMed:35585232, PubMed:9305914). The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity (PubMed:32453425). Required for S-phase checkpoint activation upon UV-induced damage. {ECO:0000269|PubMed:15210935, ECO:0000269|PubMed:15538388, ECO:0000269|PubMed:25661590, ECO:0000269|PubMed:32453425, ECO:0000269|PubMed:34694004, ECO:0000269|PubMed:34700328, ECO:0000269|PubMed:35585232, ECO:0000269|PubMed:9305914}.",,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA clamp loader activity [GO:0003689]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; single-stranded DNA binding [GO:0003697],,CHEMBL4630816;
MCM5,P49736,DNA replication licensing factor MCM2 (EC 3.6.4.12) (Minichromosome maintenance protein 2 homolog) (Nuclear protein BM28),BM28 CCNL1 CDCL1 KIAA0030,"FUNCTION: Acts as a component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. Core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built (PubMed:32453425, PubMed:34694004, PubMed:34700328, PubMed:35585232). The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity (PubMed:32453425). Required for the entry in S phase and for cell division (PubMed:8175912). Plays a role in terminally differentiated hair cells development of the cochlea and induces cells apoptosis (PubMed:26196677). {ECO:0000269|PubMed:26196677, ECO:0000269|PubMed:32453425, ECO:0000269|PubMed:34694004, ECO:0000269|PubMed:34700328, ECO:0000269|PubMed:35585232, ECO:0000269|PubMed:8175912}.",,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA binding [GO:0003677]; DNA clamp loader activity [GO:0003689]; DNA replication origin binding [GO:0003688]; double-stranded DNA helicase activity [GO:0036121]; enzyme binding [GO:0019899]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; histone binding [GO:0042393]; metal ion binding [GO:0046872]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; single-stranded DNA binding [GO:0003697],"DISEASE: Deafness, autosomal dominant, 70 (DFNA70) [MIM:616968]: A form of non-syndromic sensorineural hearing loss. Sensorineural deafness results from damage to the neural receptors of the inner ear, the nerve pathways to the brain, or the area of the brain that receives sound information. DFNA70 is characterized by slowly progressive, postlingual hearing impairment. {ECO:0000269|PubMed:26196677}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL3308910;
MCM5,B1AHB1,DNA replication licensing factor MCM5 (EC 3.6.4.12),,"FUNCTION: Acts as a component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. Core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built. The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity. {ECO:0000256|ARBA:ARBA00045440}.; FUNCTION: Acts as component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity. {ECO:0000256|RuleBase:RU368063}.",,,ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; single-stranded 3'-5' DNA helicase activity [GO:1990518],,
MCM5,P33991,DNA replication licensing factor MCM4 (EC 3.6.4.12) (CDC21 homolog) (P1-CDC21),CDC21,"FUNCTION: Acts as a component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. Core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built (PubMed:16899510, PubMed:25661590, PubMed:32453425, PubMed:34694004, PubMed:34700328, PubMed:35585232, PubMed:9305914). The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity (PubMed:16899510, PubMed:25661590, PubMed:32453425, PubMed:9305914). {ECO:0000269|PubMed:16899510, ECO:0000269|PubMed:25661590, ECO:0000269|PubMed:32453425, ECO:0000269|PubMed:34694004, ECO:0000269|PubMed:34700328, ECO:0000269|PubMed:35585232, ECO:0000269|PubMed:9305914}.",,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA clamp loader activity [GO:0003689]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; single-stranded DNA binding [GO:0003697],"DISEASE: Immunodeficiency 54 (IMD54) [MIM:609981]: An autosomal recessive disorder characterized by severe intra- and extrauterine growth retardation, microcephaly, decreased numbers of natural killer cells, and recurrent viral infections, most often affecting the respiratory tract and leading to respiratory failure. Affected individuals also have adrenal insufficiency requiring corticosteroid replacement therapy and may have an increased susceptibility to cancer. {ECO:0000269|PubMed:22354167, ECO:0000269|PubMed:22354170, ECO:0000269|PubMed:22499342}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4105745;
MCM5,O75179,Ankyrin repeat domain-containing protein 17 (Gene trap ankyrin repeat protein) (Serologically defined breast cancer antigen NY-BR-16),GTAR KIAA0697,"FUNCTION: Could play pivotal roles in cell cycle and DNA regulation (PubMed:19150984). Involved in innate immune defense against viruse by positively regulating the viral dsRNA receptors DDX58 and IFIH1 signaling pathways (PubMed:22328336). Involves in NOD2- and NOD1-mediated responses to bacteria suggesting a role in innate antibacterial immune pathways too (PubMed:23711367). Target of enterovirus 71 which is the major etiological agent of HFMD (hand, foot and mouth disease) (PubMed:17276651). Could play a central role for the formation and/or maintenance of the blood vessels of the circulation system (By similarity). {ECO:0000250|UniProtKB:Q99NH0, ECO:0000269|PubMed:17276651, ECO:0000269|PubMed:19150984, ECO:0000269|PubMed:22328336, ECO:0000269|PubMed:23711367}.",,,chromatin binding [GO:0003682]; RNA binding [GO:0003723],"DISEASE: Chopra-Amiel-Gordon syndrome (CAGS) [MIM:619504]: An autosomal dominant disorder characterized by developmental delay, intellectual disability, speech delay, and dysmorphic facial features. Additional features include growth failure, feeding difficulties, non-specific brain abnormalities, ophthalmological abnormalities, gait and balance disturbance, joint hypermobility, and predisposition to recurrent infections. {ECO:0000269|PubMed:33909992}. Note=The disease is caused by variants affecting the gene represented in this entry.",
MCM5,Q9BW66,Cyclin-dependent kinase 2-interacting protein (CDK2-interacting protein),,"FUNCTION: Component of the DNA replication complex, which interacts with two kinases, CDK2 and CDC7, thereby providing a functional and physical link between CDK2 and CDC7 during firing of the origins of replication (PubMed:16082200, PubMed:19889979). Regulates ATR-mediated checkpoint signaling in response to DNA damage (PubMed:16082200, PubMed:19889979). Part of the 55LCC heterohexameric ATPase complex which is chromatin-associated and promotes replisome proteostasis to maintain replication fork progression and genome stability. Required for replication fork progression, sister chromatid cohesion, and chromosome stability. The ATPase activity is specifically enhanced by replication fork DNA and is coupled to cysteine protease-dependent cleavage of replisome substrates in response to replication fork damage. Uses ATPase activity to process replisome substrates in S-phase, facilitating their proteolytic turnover from chromatin to ensure DNA replication and mitotic fidelity (PubMed:38554706). As part of 55LCC complex, also involved in the cytoplasmic maturation steps of pre-60S ribosomal particles by promoting the release of shuttling protein RSL24D1/RLP24 from the pre-ribosomal particles (PubMed:35354024). {ECO:0000269|PubMed:16082200, ECO:0000269|PubMed:19889979, ECO:0000269|PubMed:35354024, ECO:0000269|PubMed:38554706}.",,,preribosome binding [GO:1990275],,
MCM5,Q9Y468,Lethal(3)malignant brain tumor-like protein 1 (H-l(3)mbt) (H-l(3)mbt protein) (L(3)mbt-like) (L(3)mbt protein homolog) (L3MBTL1),KIAA0681 L3MBT L3MBTL,"FUNCTION: Polycomb group (PcG) protein that specifically recognizes and binds mono- and dimethyllysine residues on target proteins, thereby acting as a 'reader' of a network of post-translational modifications. PcG proteins maintain the transcriptionally repressive state of genes: acts as a chromatin compaction factor by recognizing and binding mono- and dimethylated histone H1b/H1-4 at 'Lys-26' (H1bK26me1 and H1bK26me2) and histone H4 at 'Lys-20' (H4K20me1 and H4K20me2), leading to condense chromatin and repress transcription. Recognizes and binds p53/TP53 monomethylated at 'Lys-382', leading to repress p53/TP53-target genes. Also recognizes and binds RB1/RB monomethylated at 'Lys-860'. Participates in the ETV6-mediated repression. Probably plays a role in cell proliferation. Overexpression induces multinucleated cells, suggesting that it is required to accomplish normal mitosis. {ECO:0000269|PubMed:17540172, ECO:0000269|PubMed:18408754, ECO:0000269|PubMed:20870719, ECO:0000269|PubMed:20870725}.",,,chromatin binding [GO:0003682]; histone binding [GO:0042393]; identical protein binding [GO:0042802]; methylated histone binding [GO:0035064]; nucleosome binding [GO:0031491]; SAM domain binding [GO:0032093]; zinc ion binding [GO:0008270],,CHEMBL1287622;
MCM5,Q14566,DNA replication licensing factor MCM6 (EC 3.6.4.12) (p105MCM),,"FUNCTION: Acts as a component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. Core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built (PubMed:16899510, PubMed:32453425, PubMed:34694004, PubMed:34700328, PubMed:35585232, PubMed:9305914). The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity (PubMed:32453425). {ECO:0000269|PubMed:16899510, ECO:0000269|PubMed:32453425, ECO:0000269|PubMed:34694004, ECO:0000269|PubMed:34700328, ECO:0000269|PubMed:35585232, ECO:0000269|PubMed:9305914}.",,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA clamp loader activity [GO:0003689]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; identical protein binding [GO:0042802]; single-stranded 3'-5' DNA helicase activity [GO:1990518]; single-stranded DNA binding [GO:0003697],,CHEMBL4296011;
MCM5,Q93062,RNA-binding protein with multiple splicing (RBP-MS) (RBPMS) (Heart and RRM expressed sequence) (Hermes),HERMES,"FUNCTION: [Isoform A]: RNA binding protein that mediates the regulation of pre-mRNA alternative splicing (AS) (PubMed:24860013, PubMed:26347403). Acts either as activator (FLNB, HSPG2, LIPA1, MYOCD, PTPRF and PPFIBP1) or repressor (TPM1, ACTN1, ITGA7, PIEZO1, LSM14B, MBNL1 and MBML2) of splicing events on specific pre-mRNA targets (By similarity). Together with RNA binding proteins RBFOX2 and MBNL1/2, activates a splicing program associated with differentiated contractile vascular smooth muscle cells (SMC) by regulating AS of numerous pre-mRNA involved in actin cytoskeleton and focal adhesion machineries, suggesting a role in promoting a cell differentiated state (By similarity). Binds to introns, exons and 3'-UTR associated with tandem CAC trinucleotide motifs separated by a variable spacer region, at a minimum as a dimer. The minimal length of RNA required for RBPMS-binding tandem CAC motifs is 15 nt, with spacing ranging from 1 to 9 nt. Can also bind to CA dinucleotide repeats (PubMed:24860013, PubMed:26347403). Mediates repression of TPM1 exon 3 by binding to CAC tandem repeats in the flanking intronic regions, followed by higher-order oligomerization and heterotypic interactions with other splicing regulators including MBNL1 and RBFOX2, which prevents assembly of ATP-dependent splicing complexes (By similarity). {ECO:0000250|UniProtKB:A0A8I6G705, ECO:0000269|PubMed:24860013, ECO:0000269|PubMed:26347403}.; FUNCTION: [Isoform C]: Acts as a regulator of pre-mRNA alternative splicing (AS) (By similarity). Binds mRNA (PubMed:17099224). Regulates AS of ACTN1, FLNB, although with lower efficiency than isoform A / RBPMSA (By similarity). Acts as coactivator of SMAD transcriptional activity in a TGFB1-dependent manner, possibly through increased phosphorylation of SMAD2 and SMAD3 at the C-terminal SSXS regions and promotion of the nuclear accumulation of SMAD proteins (PubMed:17099224). {ECO:0000250|UniProtKB:A0A8I6G705, ECO:0000269|PubMed:17099224}.",,,molecular adaptor activity [GO:0060090]; mRNA 3'-UTR binding [GO:0003730]; mRNA binding [GO:0003729]; mRNA CDS binding [GO:1990715]; pre-mRNA intronic binding [GO:0097157]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; transcription coactivator activity [GO:0003713],,
MCM5,P60409,Keratin-associated protein 10-7 (High sulfur keratin-associated protein 10.7) (Keratin-associated protein 10.7) (Keratin-associated protein 18-7) (Keratin-associated protein 18.7),KAP10.7 KAP18-7 KRTAP10.7 KRTAP18-7 KRTAP18.7,"FUNCTION: In the hair cortex, hair keratin intermediate filaments are embedded in an interfilamentous matrix, consisting of hair keratin-associated proteins (KRTAP), which are essential for the formation of a rigid and resistant hair shaft through their extensive disulfide bond cross-linking with abundant cysteine residues of hair keratins. The matrix proteins include the high-sulfur and high-glycine-tyrosine keratins.",,,identical protein binding [GO:0042802],,
MCM5,P62805,Histone H4,H4/A H4FA HIST1H4A; H4/I H4FI HIST1H4B; H4/G H4FG HIST1H4C; H4/B H4FB HIST1H4D; H4/J H4FJ HIST1H4E; H4/C H4FC HIST1H4F; H4/H H4FH HIST1H4H; H4/M H4FM HIST1H4I; H4/E H4FE HIST1H4J; H4/D H4FD HIST1H4K; H4/K H4FK HIST1H4L; H4/N H4F2 H4FN HIST2H4 HIST2H4A; H4/O H4FO HIST2H4B; H4-16 HIST4H4,"FUNCTION: Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling.",,,DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]; RNA binding [GO:0003723]; structural constituent of chromatin [GO:0030527],"DISEASE: Tessadori-Bicknell-Van Haaften neurodevelopmental syndrome 1 (TEBIVANED1) [MIM:619758]: An autosomal dominant disorder with onset in infancy, characterized by poor overall growth, microcephaly, hypotonia, profound global developmental delay, impaired intellectual development, poor or absent speech, and characteristic dysmorphic facial features, including hypertelorism and abnormal nose. Other variable neurologic and systemic features may also occur. {ECO:0000269|PubMed:28920961, ECO:0000269|PubMed:35202563}. Note=The disease is caused by variants affecting the gene represented in this entry. TEBIVANED1 is caused by variants in H4C3. {ECO:0000269|PubMed:28920961, ECO:0000269|PubMed:35202563}.; DISEASE: Tessadori-Bicknell-Van Haaften neurodevelopmental syndrome 2 (TEBIVANED2) [MIM:619759]: An autosomal dominant disorder characterized by poor overall growth, microcephaly, hypotonia, profound global developmental delay, impaired intellectual development, absent speech, and characteristic dysmorphic facial features, including hypertelorism, abnormal nose, and wide mouth. {ECO:0000269|PubMed:31804630, ECO:0000269|PubMed:35202563}. Note=The disease is caused by variants affecting the gene represented in this entry. TEBIVANED2 is caused by variants in H4C11. {ECO:0000269|PubMed:31804630, ECO:0000269|PubMed:35202563}.; DISEASE: Tessadori-Bicknell-Van Haaften neurodevelopmental syndrome 3 (TEBIVANED3) [MIM:619950]: An autosomal dominant disorder characterized by global developmental delay with poor overall growth, impaired intellectual development, and speech difficulties. More variable features include hypotonia, microcephaly, and dysmorphic facies. {ECO:0000269|PubMed:35202563}. Note=The disease is caused by variants affecting the gene represented in this entry. TEBIVANED3 is caused by variants in H4C5. {ECO:0000269|PubMed:35202563}.; DISEASE: Tessadori-Bicknell-Van Haaften neurodevelopmental syndrome 4 (TEBIVANED4) [MIM:619951]: An autosomal dominant disorder characterized by global developmental delay with poor overall growth, variably impaired intellectual development, learning difficulties, distal skeletal anomalies, and dysmorphic facies. Some patients have visual or hearing deficits. {ECO:0000269|PubMed:35202563}. Note=The disease is caused by variants affecting the gene represented in this entry. TEBIVANED4 is caused by variants in H4C9. {ECO:0000269|PubMed:35202563}.; DISEASE: Note=Chromosomal aberrations involving HISTONE H4 is a cause of B-cell non-Hodgkin lymphomas (B-cell NHL). Translocation t(3;6)(q27;p21), with BCL6. {ECO:0000269|PubMed:12414651}.",CHEMBL5876;
MCM5,B3KVF0,DNA replication licensing factor MCM5 (EC 3.6.4.12),,"FUNCTION: Acts as a component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. Core component of CDC45-MCM-GINS (CMG) helicase, the molecular machine that unwinds template DNA during replication, and around which the replisome is built. The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity. {ECO:0000256|ARBA:ARBA00045440}.; FUNCTION: Acts as component of the MCM2-7 complex (MCM complex) which is the replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. The active ATPase sites in the MCM2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differentially to the complex helicase activity. {ECO:0000256|RuleBase:RU368063}.",,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA clamp loader activity [GO:0003689]; DNA replication origin binding [GO:0003688]; double-stranded DNA helicase activity [GO:0036121]; forked DNA-dependent helicase activity [GO:0061749]; four-way junction helicase activity [GO:0009378]; single-stranded 3'-5' DNA helicase activity [GO:1990518],,
