Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
REN,Q9UK97,F-box only protein 9 (Cross-immune reaction antigen 1) (Renal carcinoma antigen NY-REN-57),FBX9 VCIA1,"FUNCTION: Substrate recognition component of a SCF (SKP1-CUL1-F-box protein) E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of target proteins and plays a role in several biological processes such as cell cycle, cell proliferation, or maintenance of chromosome stability (PubMed:23263282, PubMed:34480022). Ubiquitinates mTORC1-bound TTI1 and TELO2 when they are phosphorylated by CK2 following growth factor deprivation, leading to their degradation. In contrast, does not mediate ubiquitination of TTI1 and TELO2 when they are part of the mTORC2 complex. As a consequence, mTORC1 is inactivated to restrain cell growth and protein translation, while mTORC2 is the activated due to the relief of feedback inhibition by mTORC1 (PubMed:23263282). Plays a role in maintaining epithelial cell survival by regulating the turn-over of chromatin modulator PRMT4 through ubiquitination and degradation by the proteasomal pathway (PubMed:34480022). Regulates also PPARgamma stability by facilitating PPARgamma/PPARG ubiquitination and thereby plays a role in adipocyte differentiation (By similarity). {ECO:0000250|UniProtKB:Q8BK06, ECO:0000269|PubMed:23263282, ECO:0000269|PubMed:34480022}.",,PATHWAY: Protein modification; protein ubiquitination.,ubiquitin-like ligase-substrate adaptor activity [GO:1990756]; ubiquitin-protein transferase activity [GO:0004842],,
REN,Q9Y5A7,NEDD8 ultimate buster 1 (Negative regulator of ubiquitin-like proteins 1) (Renal carcinoma antigen NY-REN-18),NYREN18,"FUNCTION: Specific down-regulator of the NEDD8 conjugation system. Recruits NEDD8, UBD, and their conjugates to the proteasome for degradation. Isoform 1 promotes the degradation of NEDD8 more efficiently than isoform 2. {ECO:0000269|PubMed:16707496}.",,,,,
REN,P49588,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Protein lactyltransferase AARS1) (EC 6.-.-.-) (Renal carcinoma antigen NY-REN-42)",AARS,"FUNCTION: Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction: alanine is first activated by ATP to form Ala-AMP and then transferred to the acceptor end of tRNA(Ala) (PubMed:27622773, PubMed:27911835, PubMed:28493438, PubMed:33909043). Also edits incorrectly charged tRNA(Ala) via its editing domain (PubMed:27622773, PubMed:27911835, PubMed:28493438, PubMed:29273753). In presence of high levels of lactate, also acts as a protein lactyltransferase that mediates lactylation of lysine residues in target proteins, such as TEAD1, TP53/p53 and YAP1 (PubMed:38512451, PubMed:38653238). Protein lactylation takes place in a two-step reaction: lactate is first activated by ATP to form lactate-AMP and then transferred to lysine residues of target proteins (PubMed:38512451, PubMed:38653238, PubMed:39322678). Acts as an inhibitor of TP53/p53 activity by catalyzing lactylation of TP53/p53 (PubMed:38653238). Acts as a positive regulator of the Hippo pathway by mediating lactylation of TEAD1 and YAP1 (PubMed:38512451). {ECO:0000269|PubMed:27622773, ECO:0000269|PubMed:27911835, ECO:0000269|PubMed:28493438, ECO:0000269|PubMed:29273753, ECO:0000269|PubMed:33909043, ECO:0000269|PubMed:38512451, ECO:0000269|PubMed:38653238, ECO:0000269|PubMed:39322678}.",,,alanine-tRNA ligase activity [GO:0004813]; amino acid binding [GO:0016597]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; peptide lactyltransferase (ATP-dependent) activity [GO:0141207]; Ser-tRNA(Ala) hydrolase activity [GO:0002196]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270],"DISEASE: Charcot-Marie-Tooth disease, axonal, 2N (CMT2N) [MIM:613287]: An axonal form of Charcot-Marie-Tooth disease, a disorder of the peripheral nervous system, characterized by progressive weakness and atrophy, initially of the peroneal muscles and later of the distal muscles of the arms. Charcot-Marie-Tooth disease is classified in two main groups on the basis of electrophysiologic properties and histopathology: primary peripheral demyelinating neuropathies (designated CMT1 when they are dominantly inherited) and primary peripheral axonal neuropathies (CMT2). Neuropathies of the CMT2 group are characterized by signs of axonal degeneration in the absence of obvious myelin alterations, normal or slightly reduced nerve conduction velocities, and progressive distal muscle weakness and atrophy. {ECO:0000269|PubMed:20045102, ECO:0000269|PubMed:22009580, ECO:0000269|PubMed:22206013, ECO:0000269|PubMed:35911843, ECO:0000269|PubMed:35971119}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Developmental and epileptic encephalopathy 29 (DEE29) [MIM:616339]: A form of epileptic encephalopathy, a heterogeneous group of severe early-onset epilepsies characterized by refractory seizures, neurodevelopmental impairment, and poor prognosis. Development is normal prior to seizure onset, after which cognitive and motor delays become apparent. DEE29 patients manifest severe infantile epileptic encephalopathy, clubfoot, absent deep tendon reflexes, extrapyramidal symptoms, and persistently deficient myelination. {ECO:0000269|PubMed:25817015, ECO:0000269|PubMed:28493438}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Leukoencephalopathy, hereditary diffuse, with spheroids 2 (HDLS2) [MIM:619661]: An autosomal dominant neurodegenerative disorder characterized by progressive cognitive and executive dysfunction, psychiatric disturbances, and neurologic symptoms, such as gait abnormalities, paresis, seizures, and rigidity. Symptom onset is usually in adulthood, although earlier onset has been reported. Some patients have an acute encephalopathic course with severe neurologic decline resulting in early death, whereas other patients have a more protracted and chronic disease course. Neuropathologic examination shows a leukoencephalopathy with axonal spheroids and myelination defects. {ECO:0000269|PubMed:31775912, ECO:0000269|PubMed:37106376}. Note=The disease may be caused by variants affecting the gene represented in this entry.; DISEASE: Trichothiodystrophy 8, non-photosensitive (TTD8) [MIM:619691]: A form of trichothiodystrophy, a disease characterized by sulfur-deficient brittle hair and multisystem variable abnormalities. The spectrum of clinical features varies from mild disease with only hair involvement to severe disease with cutaneous, neurologic and profound developmental defects. Ichthyosis, intellectual and developmental disabilities, decreased fertility, abnormal characteristics at birth, ocular abnormalities, short stature, and infections are common manifestations. There are both photosensitive and non-photosensitive forms of the disorder. TTD8 is an autosomal recessive, non-photosensitive form characterized by brittle hair and nails, scaly skin, accompanied by failure to thrive, microcephaly, and neuromotor developmental delay. {ECO:0000269|PubMed:33909043}. Note=The disease may be caused by variants affecting the gene represented in this entry.",CHEMBL3574;
REN,Q9Y592,Centrosomal protein of 83 kDa (Cep83) (Coiled-coil domain-containing protein 41) (Renal carcinoma antigen NY-REN-58),CCDC41,"FUNCTION: Component of the distal appendage region of the centriole involved in the initiation of primary cilium assembly. May collaborate with IFT20 in the trafficking of ciliary membrane proteins from the Golgi complex to the cilium during the initiation of primary cilium assembly. {ECO:0000269|PubMed:23348840, ECO:0000269|PubMed:23530209}.",,,identical protein binding [GO:0042802],"DISEASE: Nephronophthisis 18 (NPHP18) [MIM:615862]: An autosomal recessive disorder characterized by chronic tubulointerstitial nephritis resulting in end-stage renal disease in early childhood. Extrarenal manifestations, including intellectual disability or liver changes, may occur in some patients. {ECO:0000269|PubMed:24882706}. Note=The disease is caused by variants affecting the gene represented in this entry.",
REN,O75787,Renin receptor (ATPase H(+)-transporting lysosomal accessory protein 2) (ATPase H(+)-transporting lysosomal-interacting protein 2) (ER-localized type I transmembrane adapter) (Embryonic liver differentiation factor 10) (N14F) (Renin/prorenin receptor) (Vacuolar ATP synthase membrane sector-associated protein M8-9) (ATP6M8-9) (V-ATPase M8.9 subunit) [Cleaved into: Renin receptor N-terminal fragment; Renin receptor C-terminal fragment],ATP6IP2 CAPER ELDF10,"FUNCTION: Multifunctional protein which functions as a renin, prorenin cellular receptor and is involved in the assembly of the lysosomal proton-transporting V-type ATPase (V-ATPase) and the acidification of the endo-lysosomal system (PubMed:12045255, PubMed:29127204, PubMed:30374053, PubMed:32276428). May mediate renin-dependent cellular responses by activating ERK1 and ERK2 (PubMed:12045255). By increasing the catalytic efficiency of renin in AGT/angiotensinogen conversion to angiotensin I, may also play a role in the renin-angiotensin system (RAS) (PubMed:12045255). Through its function in V-type ATPase (v-ATPase) assembly and acidification of the lysosome it regulates protein degradation and may control different signaling pathways important for proper brain development, synapse morphology and synaptic transmission (By similarity). {ECO:0000250|UniProtKB:Q9CYN9, ECO:0000269|PubMed:12045255, ECO:0000269|PubMed:29127204, ECO:0000269|PubMed:30374053, ECO:0000269|PubMed:32276428}.",,,signaling receptor activity [GO:0038023],"DISEASE: Intellectual developmental disorder, X-linked, syndromic, Hedera type (MRXSH) [MIM:300423]: A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRXSH patients manifest mild to moderate intellectual disability associated with epilepsy, delays in motor milestones and speech acquisition in infancy. {ECO:0000269|PubMed:15746149, ECO:0000269|PubMed:30985297}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Parkinsonism with spasticity, X-linked (XPDS) [MIM:300911]: A syndrome characterized by parkinsonian features, such as cogwheel rigidity, resting tremor and bradykinesia, and variably penetrant spasticity. {ECO:0000269|PubMed:23595882}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Congenital disorder of glycosylation 2R (CDG2R) [MIM:301045]: A form of congenital disorder of glycosylation, a genetically heterogeneous group of multisystem disorders caused by a defect in glycoprotein biosynthesis and characterized by under-glycosylated serum glycoproteins. Congenital disorders of glycosylation result in a wide variety of clinical features, such as defects in the nervous system development, psychomotor retardation, dysmorphic features, hypotonia, coagulation disorders, and immunodeficiency. The broad spectrum of features reflects the critical role of N-glycoproteins during embryonic development, differentiation, and maintenance of cell functions. CDG2R is an X-linked recessive disorder characterized by infantile onset of liver failure, recurrent infections due to hypogammaglobulinemia, and cutis laxa. Some patients may also have mild intellectual impairment and dysmorphic features. {ECO:0000269|PubMed:29127204}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=Defects in ATP6AP2 may be involved in a glycosylation disorder with autophagic defects characterized by serum protein hypoglycosylation, immunodeficiency, liver disease, psychomotor impairment, and cutis laxa. {ECO:0000269|PubMed:25944712}.",
REN,Q15276,Rab GTPase-binding effector protein 1 (Rabaptin-4) (Rabaptin-5) (Rabaptin-5alpha) (Renal carcinoma antigen NY-REN-17),RAB5EP RABPT5 RABPT5A,"FUNCTION: Rab effector protein acting as linker between gamma-adaptin, RAB4A and RAB5A. Involved in endocytic membrane fusion and membrane trafficking of recycling endosomes. Involved in KCNH1 channels trafficking to and from the cell membrane (PubMed:22841712). Stimulates RABGEF1 mediated nucleotide exchange on RAB5A. Mediates the traffic of PKD1:PKD2 complex from the endoplasmic reticulum through the Golgi to the cilium (By similarity). {ECO:0000250|UniProtKB:O35551, ECO:0000269|PubMed:10698684, ECO:0000269|PubMed:11452015, ECO:0000269|PubMed:12773381, ECO:0000269|PubMed:22841712, ECO:0000269|PubMed:8521472}.",,,growth factor activity [GO:0008083]; GTPase activator activity [GO:0005096]; protein domain specific binding [GO:0019904]; protein homodimerization activity [GO:0042803],,
REN,Q6PJT7,Zinc finger CCCH domain-containing protein 14 (Mammalian suppressor of tau pathology-2) (MSUT-2) (Renal carcinoma antigen NY-REN-37),,"FUNCTION: Involved in poly(A) tail length control in neuronal cells. Binds the polyadenosine RNA oligonucleotides. {ECO:0000269|PubMed:17630287, ECO:0000269|PubMed:24671764}.",,,metal ion binding [GO:0046872]; poly(A) binding [GO:0008143]; RNA binding [GO:0003723],"DISEASE: Intellectual developmental disorder, autosomal recessive 56 (MRT56) [MIM:617125]: A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. {ECO:0000269|PubMed:21734151}. Note=The disease is caused by variants affecting the gene represented in this entry.",
REN,P31948,Stress-induced-phosphoprotein 1 (STI1) (Hsc70/Hsp90-organizing protein) (Hop) (Renal carcinoma antigen NY-REN-11) (Transformation-sensitive protein IEF SSP 3521),,"FUNCTION: Acts as a co-chaperone for HSP90AA1 (PubMed:27353360). Mediates the association of the molecular chaperones HSPA8/HSC70 and HSP90 (By similarity). {ECO:0000250|UniProtKB:O35814, ECO:0000303|PubMed:27353360}.",,,Hsp90 protein binding [GO:0051879]; RNA binding [GO:0003723],,CHEMBL4523216;
REN,Q8NFA0,Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Renal carcinoma antigen NY-REN-60) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32),USP10,"FUNCTION: Deubiquitinase that can remove conjugated ubiquitin from target proteins, such as RAB7A and LAMTOR1 (PubMed:36476874). Acts as a positive regulator of the mTORC1 signaling by mediating deubiquitination of LAMTOR1, thereby promoting the association between LAMTOR1 and the lysosomal V-ATPase complex and subsequent activation of the mTORC1 complex (PubMed:36476874). {ECO:0000269|PubMed:36476874}.","ACT_SITE 743; /note=""Nucleophile""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10092, ECO:0000255|PROSITE-ProRule:PRU10093""; ACT_SITE 1526; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU10092, ECO:0000255|PROSITE-ProRule:PRU10093""",,calcium ion binding [GO:0005509]; cysteine-type deubiquitinase activity [GO:0004843],,
REN,Q9Y5A6,Zinc finger and SCAN domain-containing protein 21 (Renal carcinoma antigen NY-REN-21) (Zinc finger protein 38 homolog) (Zfp-38),ZFP38 ZNF38,FUNCTION: Strong transcriptional activator (By similarity). Plays an important role in spermatogenesis; essential for the progression of meiotic prophase I in spermatocytes (By similarity). {ECO:0000250|UniProtKB:Q07231}.,,,"DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]",,
HRH1,P35367,Histamine H1 receptor (H1-R) (H1R) (HH1R),,"FUNCTION: G-protein-coupled receptor for histamine, a biogenic amine that functions as an immune modulator and a neurotransmitter (PubMed:33828102, PubMed:8280179). Through the H1 receptor, histamine mediates the contraction of smooth muscles and increases capillary permeability due to contraction of terminal venules. Also mediates neurotransmission in the central nervous system and thereby regulates circadian rhythms, emotional and locomotor activities as well as cognitive functions (By similarity). {ECO:0000250|UniProtKB:P70174, ECO:0000269|PubMed:33828102, ECO:0000269|PubMed:8280179}.",,,histamine receptor activity [GO:0004969],,CHEMBL231;
HRH1,Q14562,ATP-dependent RNA helicase DHX8 (EC 3.6.4.13) (DEAH box protein 8) (RNA helicase HRH1),DDX8,"FUNCTION: Involved in pre-mRNA splicing as component of the spliceosome (PubMed:11991638, PubMed:28076346, PubMed:28502770). Facilitates nuclear export of spliced mRNA by releasing the RNA from the spliceosome (PubMed:8608946). {ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:8608946}.",,,"ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on RNA [GO:0008186]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]; ATP-dependent H3-H4 histone complex chaperone activity [GO:0140665]; chromatin extrusion motor activity [GO:0140584]; cohesin loader activity [GO:0061775]; DNA clamp loader activity [GO:0003689]; identical protein binding [GO:0042802]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]",,
HRH1,P59768,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I),,"FUNCTION: Guanine nucleotide-binding proteins (G proteins) are involved as a modulator or transducer in various transmembrane signaling systems (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:38168118, PubMed:38552625). The beta and gamma chains are required for the GTPase activity, for replacement of GDP by GTP, and for G protein-effector interaction (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:38168118, PubMed:38552625). {ECO:0000269|PubMed:29925951, ECO:0000269|PubMed:33762731, ECO:0000269|PubMed:34239069, ECO:0000269|PubMed:35610220, ECO:0000269|PubMed:35714614, ECO:0000269|PubMed:35835867, ECO:0000269|PubMed:36087581, ECO:0000269|PubMed:36989299, ECO:0000269|PubMed:37327704, ECO:0000269|PubMed:37935376, ECO:0000269|PubMed:37935377, ECO:0000269|PubMed:37963465, ECO:0000269|PubMed:38168118, ECO:0000269|PubMed:38552625}.",,,G-protein beta-subunit binding [GO:0031681],,CHEMBL3883319;
HRH1,P62873,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1),,"FUNCTION: Guanine nucleotide-binding proteins (G proteins) are involved as a modulator or transducer in various transmembrane signaling systems (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:37991948, PubMed:38168118, PubMed:38552625). The beta and gamma chains are required for the GTPase activity, for replacement of GDP by GTP, and for G protein-effector interaction (PubMed:29925951, PubMed:33762731, PubMed:34239069, PubMed:35610220, PubMed:35714614, PubMed:35835867, PubMed:36087581, PubMed:36989299, PubMed:37327704, PubMed:37935376, PubMed:37935377, PubMed:37963465, PubMed:38168118, PubMed:38552625). {ECO:0000269|PubMed:29925951, ECO:0000269|PubMed:33762731, ECO:0000269|PubMed:34239069, ECO:0000269|PubMed:35610220, ECO:0000269|PubMed:35714614, ECO:0000269|PubMed:35835867, ECO:0000269|PubMed:36087581, ECO:0000269|PubMed:36989299, ECO:0000269|PubMed:37327704, ECO:0000269|PubMed:37935376, ECO:0000269|PubMed:37935377, ECO:0000269|PubMed:37963465, ECO:0000269|PubMed:37991948, ECO:0000269|PubMed:38168118, ECO:0000269|PubMed:38552625}.",,,GTPase activity [GO:0003924]; GTPase binding [GO:0051020]; protein-containing complex binding [GO:0044877]; signaling receptor complex adaptor activity [GO:0030159],"DISEASE: Intellectual developmental disorder, autosomal dominant 42 (MRD42) [MIM:616973]: A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. MRD42 patients manifest global developmental delay commonly accompanied by hypotonia, seizures of various types, ophthalmological manifestations, and poor growth. {ECO:0000269|PubMed:25485910, ECO:0000269|PubMed:27108799, ECO:0000269|PubMed:27668284, ECO:0000269|PubMed:28087732}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL3883319;
HRH1,C9J2E6,Histamine receptor H1,,,,,,,
HTR1A,P08908,5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (G-21) (Serotonin receptor 1A),ADRB2RL1 ADRBRL1,"FUNCTION: G-protein coupled receptor for 5-hydroxytryptamine (serotonin) (PubMed:22957663, PubMed:3138543, PubMed:33762731, PubMed:37935376, PubMed:37935377, PubMed:8138923, PubMed:8393041). Also functions as a receptor for various drugs and psychoactive substances (PubMed:22957663, PubMed:3138543, PubMed:33762731, PubMed:38552625, PubMed:8138923, PubMed:8393041). Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of downstream effectors, such as adenylate cyclase (PubMed:22957663, PubMed:3138543, PubMed:33762731, PubMed:8138923, PubMed:8393041). HTR1A is coupled to G(i)/G(o) G alpha proteins and mediates inhibitory neurotransmission: signaling inhibits adenylate cyclase activity and activates a phosphatidylinositol-calcium second messenger system that regulates the release of Ca(2+) ions from intracellular stores (PubMed:33762731, PubMed:35610220). Beta-arrestin family members regulate signaling by mediating both receptor desensitization and resensitization processes (PubMed:18476671, PubMed:20363322, PubMed:20945968). Plays a role in the regulation of 5-hydroxytryptamine release and in the regulation of dopamine and 5-hydroxytryptamine metabolism (PubMed:18476671, PubMed:20363322, PubMed:20945968). Plays a role in the regulation of dopamine and 5-hydroxytryptamine levels in the brain, and thereby affects neural activity, mood and behavior (PubMed:18476671, PubMed:20363322, PubMed:20945968). Plays a role in the response to anxiogenic stimuli (PubMed:18476671, PubMed:20363322, PubMed:20945968). {ECO:0000269|PubMed:22957663, ECO:0000269|PubMed:3138543, ECO:0000269|PubMed:33762731, ECO:0000269|PubMed:35610220, ECO:0000269|PubMed:37935376, ECO:0000269|PubMed:37935377, ECO:0000269|PubMed:38552625, ECO:0000269|PubMed:8138923, ECO:0000269|PubMed:8393041, ECO:0000303|PubMed:18476671, ECO:0000303|PubMed:20363322, ECO:0000303|PubMed:20945968}.",,,G protein-coupled serotonin receptor activity [GO:0004993]; Gi/o-coupled serotonin receptor activity [GO:0001586]; neurotransmitter receptor activity [GO:0030594]; receptor-receptor interaction [GO:0090722]; serotonin binding [GO:0051378]; serotonin receptor activity [GO:0099589],"DISEASE: Periodic fever, menstrual cycle-dependent (PFMC) [MIM:614674]: A condition characterized by recurrent fevers up to 40 degrees Celsius associated with the luteal phase of the menstrual cycle. Women show menstrual cycle-dependent physiologic changes in relation to sex hormone levels. Because ovulation triggers a significant change in the hormonal milieu that is similar to local inflammation, a 0.5 to 1.0 degree Celsius increase in basal body temperature after ovulation is commonly associated with progesterone secretion and is believed to be triggered by the induction of several inflammatory cytokines. {ECO:0000269|PubMed:21990073}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL214;
HTR1A,P47211,Galanin receptor type 1 (GAL1-R) (GALR-1),GALNR GALNR1,"FUNCTION: Receptor for the hormone galanin. The activity of this receptor is mediated by G proteins that inhibit adenylate cyclase activity. {ECO:0000269|PubMed:25691535, ECO:0000269|PubMed:7524088}.",,,G protein-coupled peptide receptor activity [GO:0008528]; galanin receptor activity [GO:0004966]; neuropeptide binding [GO:0042923]; peptide hormone binding [GO:0017046],,CHEMBL4894;
HTR1A,O43194,G-protein coupled receptor 39,,"FUNCTION: Zinc-sensing receptor that can sense changes in extracellular Zn(2+), mediate Zn(2+) signal transmission, and participates in the regulation of numerous physiological processes including glucose homeostasis regulation, gastrointestinal mobility, hormone secretion and cell death (PubMed:18180304). Activation by Zn(2+) in keratinocytes increases the intracellular concentration of Ca(2+) and activates the ERK/MAPK and PI3K/AKT signaling pathways leading to epithelial repair (PubMed:20522546). Plays an essential role in normal wound healing by inducing the production of cytokines including the major inflammatory cytokine IL6 via the PKC/MAPK/CEBPB pathway (By similarity). Regulates adipose tissue metabolism, especially lipolysis, and regulates the function of lipases, such as hormone-sensitive lipase and adipose triglyceride lipase (By similarity). Plays a role in the inhibition of cell death and protects against oxidative, endoplasmic reticulum and mitochondrial stress by inducing secretion of the cytoprotective pigment epithelium-derived growth factor (PEDF) and probably other protective transcripts in a GNA13/RHOA/SRE-dependent manner (PubMed:18180304). Forms dynamic heteroreceptor complexes with HTR1A and GALR1 depending on cell type or specific physiological states, resulting in signaling diversity: HTR1A-GPR39 shows additive increase in signaling along the serum response element (SRE) and NF-kappa-B pathways while GALR1 acts as an antagonist blocking SRE (PubMed:26365466). {ECO:0000250|UniProtKB:Q5U431, ECO:0000269|PubMed:18180304, ECO:0000269|PubMed:20522546, ECO:0000269|PubMed:26365466}.",,,G protein-coupled receptor activity [GO:0004930]; metal ion binding [GO:0046872],,CHEMBL3091266;
HTR1A,Q8NDA8,Maestro heat-like repeat-containing protein family member 1 (HEAT repeat-containing protein 7A),HEATR7A KIAA1833,,,,,,
HTR1A,Q6P1N0,Coiled-coil and C2 domain-containing protein 1A (Akt kinase-interacting protein 1) (Five prime repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1) (Putative NF-kappa-B-activating protein 023N),AKI1 LGD2,"FUNCTION: Transcription factor that binds specifically to the DRE (dual repressor element) and represses HTR1A gene transcription in neuronal cells. The combination of calcium and ATP specifically inactivates the binding with FRE. May play a role in the altered regulation of HTR1A associated with anxiety and major depression. Mediates HDAC-independent repression of HTR1A promoter in neuronal cell. Performs essential function in controlling functional maturation of synapses (By similarity). Plays distinct roles depending on its localization. When cytoplasmic, acts as a scaffold protein in the PI3K/PDK1/AKT pathway. Repressor of HTR1A when nuclear. In the centrosome, regulates spindle pole localization of the cohesin subunit SCC1/RAD21, thereby mediating centriole cohesion during mitosis. {ECO:0000250, ECO:0000269|PubMed:20171170}.",,,"cadherin binding [GO:0045296]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]","DISEASE: Intellectual developmental disorder, autosomal recessive 3 (MRT3) [MIM:608443]: A disorder characterized by significantly below average general intellectual functioning associated with impairments in adaptive behavior and manifested during the developmental period. {ECO:0000269|PubMed:16033914}. Note=The disease is caused by variants affecting the gene represented in this entry.",
HTR1A,Q5BJH7,Protein YIF1B (YIP1-interacting factor homolog B),,"FUNCTION: Functions in endoplasmic reticulum to Golgi vesicle-mediated transport and regulates the proper organization of the endoplasmic reticulum and the Golgi (By similarity). Plays a key role in targeting to neuronal dendrites receptors such as HTR1A (By similarity). Plays also a role in primary cilium and sperm flagellum assembly probably through protein transport to these compartments (PubMed:33103737). {ECO:0000250|UniProtKB:Q6PEC3, ECO:0000250|UniProtKB:Q9CX30, ECO:0000269|PubMed:33103737}.",,,,"DISEASE: Kaya-Barakat-Masson syndrome (KABAMAS) [MIM:619125]: An autosomal recessive neurodevelopmental disorder characterized by impaired intellectual development, absent speech, hypotonia, profound developmental and motor delay with dystonia, poor coordination and spasticity, and visual deficits with brain MRI evidence of ventricle enlargement, myelination alterations and cerebellar atrophy. {ECO:0000269|PubMed:32006098, ECO:0000269|PubMed:33103737}. Note=The disease is caused by variants affecting the gene represented in this entry.",
HTR1A,Q5T0F9,Coiled-coil and C2 domain-containing protein 1B (Five prime repressor element under dual repression-binding protein 2) (FRE under dual repression-binding protein 2) (Freud-2),KIAA1836 LGD1,FUNCTION: Transcription factor that binds specifically to the DRE (dual repressor element) and represses HTR1A gene transcription in neuronal cells. {ECO:0000269|PubMed:19423080}.,,,"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]",,
