Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
CCR1,P25024,C-X-C chemokine receptor type 1 (CXC-R1) (CXCR-1) (CDw128a) (High affinity interleukin-8 receptor A) (IL-8R A) (IL-8 receptor type 1) (CD antigen CD181),CMKAR1 IL8RA,"FUNCTION: Receptor to interleukin-8, which is a powerful neutrophils chemotactic factor (PubMed:1840701). Binding of IL-8 to the receptor causes activation of neutrophils. This response is mediated via a G-protein that activates a phosphatidylinositol-calcium second messenger system (PubMed:8662698). {ECO:0000269|PubMed:1840701, ECO:0000269|PubMed:8662698}.",,,C-C chemokine binding [GO:0019957]; C-C chemokine receptor activity [GO:0016493]; chemokine receptor activity [GO:0004950]; G protein-coupled receptor activity [GO:0004930]; interleukin-8 binding [GO:0019959]; interleukin-8 receptor activity [GO:0004918],,CHEMBL4029;
CCR1,P30411,B2 bradykinin receptor (B2R) (BK-2 receptor),BKR2,"FUNCTION: Receptor for bradykinin. It is associated with G proteins that activate a phosphatidylinositol-calcium second messenger system. {ECO:0000269|PubMed:1314587, ECO:0000269|PubMed:1329734}.",,,bradykinin receptor activity [GO:0004947]; phosphatidylinositol phospholipase C activity [GO:0004435]; protease binding [GO:0002020]; protein heterodimerization activity [GO:0046982]; type 1 angiotensin receptor binding [GO:0031702],,CHEMBL3157;
ACKR3,P25106,Atypical chemokine receptor 3 (C-X-C chemokine receptor type 7) (CXC-R7) (CXCR-7) (Chemokine orphan receptor 1) (G-protein coupled receptor 159) (G-protein coupled receptor RDC1 homolog) (RDC-1),CMKOR1 CXCR7 GPR159 RDC1,"FUNCTION: Atypical chemokine receptor that controls chemokine levels and localization via high-affinity chemokine binding that is uncoupled from classic ligand-driven signal transduction cascades, resulting instead in chemokine sequestration, degradation, or transcytosis. Also known as interceptor (internalizing receptor) or chemokine-scavenging receptor or chemokine decoy receptor. Acts as a receptor for chemokines CXCL11 and CXCL12/SDF1 (PubMed:16107333, PubMed:19255243, PubMed:19380869, PubMed:20161793, PubMed:22300987). Chemokine binding does not activate G-protein-mediated signal transduction but instead induces beta-arrestin recruitment, leading to ligand internalization and activation of MAPK signaling pathway (PubMed:16940167, PubMed:18653785, PubMed:20018651). Required for regulation of CXCR4 protein levels in migrating interneurons, thereby adapting their chemokine responsiveness (PubMed:16940167, PubMed:18653785). In glioma cells, transduces signals via MEK/ERK pathway, mediating resistance to apoptosis. Promotes cell growth and survival (PubMed:16940167, PubMed:20388803). Not involved in cell migration, adhesion or proliferation of normal hematopoietic progenitors but activated by CXCL11 in malignant hemapoietic cells, leading to phosphorylation of ERK1/2 (MAPK3/MAPK1) and enhanced cell adhesion and migration (PubMed:17804806, PubMed:18653785, PubMed:19641136, PubMed:20887389). Plays a regulatory role in CXCR4-mediated activation of cell surface integrins by CXCL12 (PubMed:18653785). Required for heart valve development (PubMed:17804806). Regulates axon guidance in the oculomotor system through the regulation of CXCL12 levels (PubMed:31211835). {ECO:0000269|PubMed:16107333, ECO:0000269|PubMed:16940167, ECO:0000269|PubMed:17804806, ECO:0000269|PubMed:18653785, ECO:0000269|PubMed:19255243, ECO:0000269|PubMed:19380869, ECO:0000269|PubMed:19641136, ECO:0000269|PubMed:20018651, ECO:0000269|PubMed:20161793, ECO:0000269|PubMed:20388803, ECO:0000269|PubMed:20887389, ECO:0000269|PubMed:22300987, ECO:0000269|PubMed:31211835}.; FUNCTION: (Microbial infection) Acts as a coreceptor with CXCR4 for a restricted number of HIV isolates. {ECO:0000305|PubMed:23153575}.",,,C-C chemokine binding [GO:0019957]; C-C chemokine receptor activity [GO:0016493]; C-X-C chemokine binding [GO:0019958]; C-X-C chemokine receptor activity [GO:0016494]; coreceptor activity [GO:0015026]; scavenger receptor activity [GO:0005044],"DISEASE: Oculomotor-abducens synkinesis (OCABSN) [MIM:619215]: An autosomal recessive disorder characterized by ptosis and elevation of the eyelid on ipsilateral abduction. OCABSN features are consistent with abnormal innervation of the levator palpebrae superioris muscle, which raises the eyelid, and the lateral rectus muscle, which controls lateral eye movement. {ECO:0000269|PubMed:31211835}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL2010631;
ACKR3,P32121,Beta-arrestin-2 (Arrestin beta-2) (Non-visual arrestin-3),ARB2 ARR2,"FUNCTION: Functions in regulating agonist-mediated G-protein coupled receptor (GPCR) signaling by mediating both receptor desensitization and resensitization processes. During homologous desensitization, beta-arrestins bind to the GPRK-phosphorylated receptor and sterically preclude its coupling to the cognate G-protein; the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta-arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Mediates endocytosis of CCR7 following ligation of CCL19 but not CCL21. Involved in internalization of P2RY1, P2RY4, P2RY6 and P2RY11 and ATP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 and subsequent recycling or degradation. Involved in ubiquitination of IGF1R. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as a signaling scaffold for MAPK pathways such as MAPK1/3 (ERK1/2) and MAPK10 (JNK3). ERK1/2 and JNK3 activated by the beta-arrestin scaffold are largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Acts as a signaling scaffold for the AKT1 pathway. GPCRs for which the beta-arrestin-mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Increases ERK1/2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Involved in CCR7-mediated ERK1/2 signaling involving ligand CCL19. Is involved in type-1A angiotensin II receptor/AGTR1-mediated ERK activity. Is involved in type-1A angiotensin II receptor/AGTR1-mediated MAPK10 activity. Is involved in dopamine-stimulated AKT1 activity in the striatum by disrupting the association of AKT1 with its negative regulator PP2A. Involved in AGTR1-mediated chemotaxis. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. Suppresses UV-induced NF-kappa-B-dependent activation by interacting with CHUK. The function is promoted by stimulation of ADRB2 and dephosphorylation of ARRB2. Involved in p53/TP53-mediated apoptosis by regulating MDM2 and reducing the MDM2-mediated degradation of p53/TP53. May serve as nuclear messenger for GPCRs. Upon stimulation of OR1D2, may be involved in regulation of gene expression during the early processes of fertilization. Also involved in regulation of receptors other than GPCRs. Involved in endocytosis of TGFBR2 and TGFBR3 and down-regulates TGF-beta signaling such as NF-kappa-B activation. Involved in endocytosis of low-density lipoprotein receptor/LDLR. Involved in endocytosis of smoothened homolog/Smo, which also requires GRK2. Involved in endocytosis of SLC9A5. Involved in endocytosis of ENG and subsequent TGF-beta-mediated ERK activation and migration of epithelial cells. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN (PubMed:26839314). Involved in insulin resistance by acting as insulin-induced signaling scaffold for SRC, AKT1 and INSR. Involved in regulation of inhibitory signaling of natural killer cells by recruiting PTPN6 and PTPN11 to KIR2DL1. Involved in IL8-mediated granule release in neutrophils. Involved in the internalization of the atypical chemokine receptor ACKR3. Acts as an adapter protein coupling FFAR4 receptor to specific downstream signaling pathways, as well as mediating receptor endocytosis (PubMed:22282525, PubMed:23809162). During the activation step of NLRP3 inflammasome, directly associates with NLRP3 leading to inhibition of pro-inflammatory cytokine release and inhibition of inflammation (PubMed:23809162). {ECO:0000269|PubMed:10644702, ECO:0000269|PubMed:11877451, ECO:0000269|PubMed:12488444, ECO:0000269|PubMed:12582207, ECO:0000269|PubMed:12949261, ECO:0000269|PubMed:12958365, ECO:0000269|PubMed:14711824, ECO:0000269|PubMed:15054093, ECO:0000269|PubMed:15125834, ECO:0000269|PubMed:15205453, ECO:0000269|PubMed:15475570, ECO:0000269|PubMed:15618519, ECO:0000269|PubMed:15635042, ECO:0000269|PubMed:15671180, ECO:0000269|PubMed:15699339, ECO:0000269|PubMed:15878855, ECO:0000269|PubMed:16144840, ECO:0000269|PubMed:16280323, ECO:0000269|PubMed:16378096, ECO:0000269|PubMed:16492667, ECO:0000269|PubMed:16820410, ECO:0000269|PubMed:17540773, ECO:0000269|PubMed:18419762, ECO:0000269|PubMed:18604210, ECO:0000269|PubMed:19325136, ECO:0000269|PubMed:19620252, ECO:0000269|PubMed:19643177, ECO:0000269|PubMed:20048153, ECO:0000269|PubMed:22282525, ECO:0000269|PubMed:22457824, ECO:0000269|PubMed:23809162, ECO:0000269|PubMed:24817116, ECO:0000269|PubMed:26839314}.",,,angiotensin receptor binding [GO:0031701]; D1 dopamine receptor binding [GO:0031748]; enzyme binding [GO:0019899]; G protein-coupled receptor binding [GO:0001664]; molecular adaptor activity [GO:0060090]; protein kinase B binding [GO:0043422]; signaling receptor binding [GO:0005102]; ubiquitin protein ligase binding [GO:0031625],,
ACKR3,P48061,Stromal cell-derived factor 1 (SDF-1) (hSDF-1) (C-X-C motif chemokine 12) (Intercrine reduced in hepatomas) (IRH) (hIRH) (Pre-B cell growth-stimulating factor) (PBSF) [Cleaved into: SDF-1-beta(3-72); SDF-1-alpha(3-67)],SDF1 SDF1A SDF1B,"FUNCTION: Chemoattractant active on T-lymphocytes and monocytes but not neutrophils. Activates the C-X-C chemokine receptor CXCR4 to induce a rapid and transient rise in the level of intracellular calcium ions and chemotaxis. SDF-1-beta(3-72) and SDF-1-alpha(3-67) show a reduced chemotactic activity. Binding to cell surface proteoglycans seems to inhibit formation of SDF-1-alpha(3-67) and thus to preserve activity on local sites. Also binds to atypical chemokine receptor ACKR3, which activates the beta-arrestin pathway and acts as a scavenger receptor for SDF-1. Binds to the allosteric site (site 2) of integrins and activates integrins ITGAV:ITGB3, ITGA4:ITGB1 and ITGA5:ITGB1 in a CXCR4-independent manner (PubMed:29301984). Acts as a positive regulator of monocyte migration and a negative regulator of monocyte adhesion via the LYN kinase. Stimulates migration of monocytes and T-lymphocytes through its receptors, CXCR4 and ACKR3, and decreases monocyte adherence to surfaces coated with ICAM-1, a ligand for beta-2 integrins. SDF1A/CXCR4 signaling axis inhibits beta-2 integrin LFA-1 mediated adhesion of monocytes to ICAM-1 through LYN kinase. Inhibits CXCR4-mediated infection by T-cell line-adapted HIV-1. Plays a protective role after myocardial infarction. Induces down-regulation and internalization of ACKR3 expressed in various cells. Has several critical functions during embryonic development; required for B-cell lymphopoiesis, myelopoiesis in bone marrow and heart ventricular septum formation. Stimulates the proliferation of bone marrow-derived B-cell progenitors in the presence of IL7 as well as growth of stromal cell-dependent pre-B-cells (By similarity). {ECO:0000250|UniProtKB:P40224, ECO:0000269|PubMed:11069075, ECO:0000269|PubMed:11859124, ECO:0000269|PubMed:16107333, ECO:0000269|PubMed:18802065, ECO:0000269|PubMed:19255243, ECO:0000269|PubMed:29301984, ECO:0000269|PubMed:8752281}.",,,chemokine activity [GO:0008009]; chemokine receptor binding [GO:0042379]; CXCR chemokine receptor binding [GO:0045236]; growth factor activity [GO:0008083]; integrin binding [GO:0005178]; signaling receptor binding [GO:0005102],,CHEMBL3286074;
ACKR3,P49407,Beta-arrestin-1 (Arrestin beta-1) (Non-visual arrestin-2),ARR1,"FUNCTION: Functions in regulating agonist-mediated G-protein coupled receptor (GPCR) signaling by mediating both receptor desensitization and resensitization processes. During homologous desensitization, beta-arrestins bind to the GPRK-phosphorylated receptor and sterically preclude its coupling to the cognate G-protein; the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta-arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Involved in internalization of P2RY4 and UTP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 ands subsequent recycling. Involved in the degradation of cAMP by recruiting cAMP phosphodiesterases to ligand-activated receptors. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as a signaling scaffold for MAPK pathways such as MAPK1/3 (ERK1/2). ERK1/2 activated by the beta-arrestin scaffold is largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Recruits c-Src/SRC to ADRB2 resulting in ERK activation. GPCRs for which the beta-arrestin-mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Inhibits ERK1/2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Is required for SP-stimulated endocytosis of NK1R and recruits c-Src/SRC to internalized NK1R resulting in ERK1/2 activation, which is required for the antiapoptotic effects of SP. Is involved in proteinase-activated F2RL1-mediated ERK activity. Acts as a signaling scaffold for the AKT1 pathway. Is involved in alpha-thrombin-stimulated AKT1 signaling. Is involved in IGF1-stimulated AKT1 signaling leading to increased protection from apoptosis. Involved in activation of the p38 MAPK signaling pathway and in actin bundle formation. Involved in F2RL1-mediated cytoskeletal rearrangement and chemotaxis. Involved in AGTR1-mediated stress fiber formation by acting together with GNAQ to activate RHOA. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. May serve as nuclear messenger for GPCRs. Involved in OPRD1-stimulated transcriptional regulation by translocating to CDKN1B and FOS promoter regions and recruiting EP300 resulting in acetylation of histone H4. Involved in regulation of LEF1 transcriptional activity via interaction with DVL1 and/or DVL2 Also involved in regulation of receptors other than GPCRs. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN. Binds phosphoinositides. Binds inositolhexakisphosphate (InsP6) (By similarity). Involved in IL8-mediated granule release in neutrophils. Required for atypical chemokine receptor ACKR2-induced RAC1-LIMK1-PAK1-dependent phosphorylation of cofilin (CFL1) and for the up-regulation of ACKR2 from endosomal compartment to cell membrane, increasing its efficiency in chemokine uptake and degradation. Involved in the internalization of the atypical chemokine receptor ACKR3. Negatively regulates the NOTCH signaling pathway by mediating the ubiquitination and degradation of NOTCH1 by ITCH. Participates in the recruitment of the ubiquitin-protein ligase to the receptor (PubMed:23886940). {ECO:0000250, ECO:0000269|PubMed:12464600, ECO:0000269|PubMed:14711824, ECO:0000269|PubMed:15475570, ECO:0000269|PubMed:15611106, ECO:0000269|PubMed:15671180, ECO:0000269|PubMed:15878855, ECO:0000269|PubMed:16144840, ECO:0000269|PubMed:16280323, ECO:0000269|PubMed:16378096, ECO:0000269|PubMed:16492667, ECO:0000269|PubMed:16709866, ECO:0000269|PubMed:18337459, ECO:0000269|PubMed:18419762, ECO:0000269|PubMed:19620252, ECO:0000269|PubMed:19643177, ECO:0000269|PubMed:22457824, ECO:0000269|PubMed:23341447, ECO:0000269|PubMed:23633677, ECO:0000269|PubMed:23886940}.",,,angiotensin receptor binding [GO:0031701]; arrestin family protein binding [GO:1990763]; enzyme inhibitor activity [GO:0004857]; G protein-coupled receptor binding [GO:0001664]; GTPase activator activity [GO:0005096]; insulin-like growth factor receptor binding [GO:0005159]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase binding [GO:0031625],,CHEMBL1795088;
ACKR3,P37288,Vasopressin V1a receptor (V1aR) (AVPR V1a) (Antidiuretic hormone receptor 1a) (Vascular/hepatic-type arginine vasopressin receptor),AVPR1,"FUNCTION: Receptor for arginine vasopressin. The activity of this receptor is mediated by G proteins which activate a phosphatidyl-inositol-calcium second messenger system. Has been involved in social behaviors, including affiliation and attachment. {ECO:0000269|PubMed:12082568}.",,,peptide hormone binding [GO:0017046]; protein kinase C binding [GO:0005080]; V1A vasopressin receptor binding [GO:0031894]; vasopressin receptor activity [GO:0005000],,CHEMBL1889;
ACKR3,Q14526,Hypermethylated in cancer 1 protein (Hic-1) (Zinc finger and BTB domain-containing protein 29),ZBTB29,"FUNCTION: Transcriptional repressor (PubMed:12052894, PubMed:15231840). Recognizes and binds to the consensus sequence '5-[CG]NG[CG]GGGCA[CA]CC-3' (PubMed:15231840). May act as a tumor suppressor (PubMed:20154726). Involved in development of head, face, limbs and ventral body wall (By similarity). Involved in down-regulation of SIRT1 and thereby is involved in regulation of p53/TP53-dependent apoptotic DNA-damage responses (PubMed:16269335). The specific target gene promoter association seems to be depend on corepressors, such as CTBP1 or CTBP2 and MTA1 (PubMed:12052894, PubMed:20547755). In cooperation with MTA1 (indicative for an association with the NuRD complex) represses transcription from CCND1/cyclin-D1 and CDKN1C/p57Kip2 specifically in quiescent cells (PubMed:20547755). Involved in regulation of the Wnt signaling pathway probably by association with TCF7L2 and preventing TCF7L2 and CTNNB1 association with promoters of TCF-responsive genes (PubMed:16724116). Seems to repress transcription from E2F1 and ATOH1 which involves ARID1A, indicative for the participation of a distinct SWI/SNF-type chromatin-remodeling complex (PubMed:18347096, PubMed:19486893). Probably represses transcription of ACKR3, FGFBP1 and EFNA1 (PubMed:16690027, PubMed:19525223, PubMed:20154726). {ECO:0000250|UniProtKB:Q9R1Y5, ECO:0000269|PubMed:12052894, ECO:0000269|PubMed:15231840, ECO:0000269|PubMed:16269335, ECO:0000269|PubMed:16690027, ECO:0000269|PubMed:16724116, ECO:0000269|PubMed:18347096, ECO:0000269|PubMed:19486893, ECO:0000269|PubMed:19525223, ECO:0000269|PubMed:20154726, ECO:0000269|PubMed:20547755}.",,,"DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; histone deacetylase binding [GO:0042826]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]",,
ACKR3,P61073,C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184),,"FUNCTION: Receptor for the C-X-C chemokine CXCL12/SDF-1 that transduces a signal by increasing intracellular calcium ion levels and enhancing MAPK1/MAPK3 activation (PubMed:10452968, PubMed:18799424, PubMed:24912431, PubMed:28978524). Involved in the AKT signaling cascade (PubMed:24912431). Plays a role in regulation of cell migration, e.g. during wound healing (PubMed:28978524). Acts as a receptor for extracellular ubiquitin; leading to enhanced intracellular calcium ions and reduced cellular cAMP levels (PubMed:20228059). Binds bacterial lipopolysaccharide (LPS) et mediates LPS-induced inflammatory response, including TNF secretion by monocytes (PubMed:11276205). Involved in hematopoiesis and in cardiac ventricular septum formation. Also plays an essential role in vascularization of the gastrointestinal tract, probably by regulating vascular branching and/or remodeling processes in endothelial cells. Involved in cerebellar development. In the CNS, could mediate hippocampal-neuron survival (By similarity). {ECO:0000250|UniProtKB:P70658, ECO:0000269|PubMed:10074102, ECO:0000269|PubMed:10452968, ECO:0000269|PubMed:10644702, ECO:0000269|PubMed:10825158, ECO:0000269|PubMed:11276205, ECO:0000269|PubMed:17197449, ECO:0000269|PubMed:18799424, ECO:0000269|PubMed:20048153, ECO:0000269|PubMed:20228059, ECO:0000269|PubMed:20505072, ECO:0000269|PubMed:24912431, ECO:0000269|PubMed:28978524, ECO:0000269|PubMed:8752280, ECO:0000269|PubMed:8752281}.; FUNCTION: (Microbial infection) Acts as a coreceptor (CD4 being the primary receptor) for human immunodeficiency virus-1/HIV-1 X4 isolates and as a primary receptor for some HIV-2 isolates. Promotes Env-mediated fusion of the virus (PubMed:10074122, PubMed:10756055, PubMed:8849450, PubMed:8929542, PubMed:9427609). {ECO:0000269|PubMed:10074122, ECO:0000269|PubMed:10756055, ECO:0000269|PubMed:8849450, ECO:0000269|PubMed:8929542, ECO:0000269|PubMed:9427609}.",,,actin binding [GO:0003779]; C-C chemokine binding [GO:0019957]; C-C chemokine receptor activity [GO:0016493]; C-X-C chemokine receptor activity [GO:0016494]; C-X-C motif chemokine 12 receptor activity [GO:0038147]; coreceptor activity [GO:0015026]; G protein-coupled receptor activity [GO:0004930]; myosin light chain binding [GO:0032027]; small molecule binding [GO:0036094]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]; virus receptor activity [GO:0001618],"DISEASE: WHIM syndrome 1 (WHIMS1) [MIM:193670]: An autosomal dominant immunologic disease characterized by neutropenia, hypogammaglobulinemia and extensive human papillomavirus (HPV) infection. Despite the peripheral neutropenia, bone marrow aspirates from affected individuals contain abundant mature myeloid cells, a condition termed myelokathexis. {ECO:0000269|PubMed:12692554, ECO:0000269|PubMed:15536153}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=CXCR4 mutations play a role in the pathogenesis of Waldenstroem macroglobulinemia (WM) and influence disease presentation and outcome, as well as response to therapy. WM is a B-cell lymphoma characterized by accumulation of malignant lymphoplasmacytic cells in the bone marrow, lymph nodes and spleen, and hypersecretion of monoclonal immunoglobulin M (IgM). Excess IgM production results in serum hyperviscosity, tissue infiltration, and autoimmune-related pathology. {ECO:0000269|PubMed:24366360, ECO:0000269|PubMed:24553177}.",CHEMBL2107;
ACKR3,A0A140T9K6,Atypical chemokine receptor 3,,,,,chemokine binding [GO:0019956]; coreceptor activity [GO:0015026]; G protein-coupled receptor activity [GO:0004930],,
RGS10,O43665,Regulator of G-protein signaling 10 (RGS10),,"FUNCTION: Regulates G protein-coupled receptor signaling cascades, including signaling downstream of the muscarinic acetylcholine receptor CHRM2. Inhibits signal transduction by increasing the GTPase activity of G protein alpha subunits, thereby driving them into their inactive GDP-bound form (PubMed:10608901, PubMed:11443111, PubMed:18434541, PubMed:8774883, PubMed:9353196). Modulates the activity of potassium channels that are activated in response to CHRM2 signaling (PubMed:11443111). Activity on GNAZ is inhibited by palmitoylation of the G-protein (PubMed:9353196). {ECO:0000269|PubMed:10608901, ECO:0000269|PubMed:11443111, ECO:0000269|PubMed:18434541, ECO:0000269|PubMed:8774883, ECO:0000269|PubMed:9353196}.",,,G-protein alpha-subunit binding [GO:0001965]; GTPase activator activity [GO:0005096]; GTPase activity [GO:0003924],,
RGS10,P08754,Guanine nucleotide-binding protein G(i) subunit alpha-3 (G(i) alpha-3),,"FUNCTION: Heterotrimeric guanine nucleotide-binding proteins (G proteins) function as transducers downstream of G protein-coupled receptors (GPCRs) in numerous signaling cascades. The alpha chain contains the guanine nucleotide binding site and alternates between an active, GTP-bound state and an inactive, GDP-bound state. Signaling by an activated GPCR promotes GDP release and GTP binding. The alpha subunit has a low GTPase activity that converts bound GTP to GDP, thereby terminating the signal. Both GDP release and GTP hydrolysis are modulated by numerous regulatory proteins (PubMed:18434541, PubMed:19478087, PubMed:8774883). Signaling is mediated via effector proteins, such as adenylate cyclase. Inhibits adenylate cyclase activity, leading to decreased intracellular cAMP levels (PubMed:19478087). Stimulates the activity of receptor-regulated K(+) channels (PubMed:2535845). The active GTP-bound form prevents the association of RGS14 with centrosomes and is required for the translocation of RGS14 from the cytoplasm to the plasma membrane. May play a role in cell division (PubMed:17635935). {ECO:0000269|PubMed:17635935, ECO:0000269|PubMed:18434541, ECO:0000269|PubMed:2535845, ECO:0000269|PubMed:8774883}.",,,G protein-coupled receptor binding [GO:0001664]; G-protein beta/gamma-subunit complex binding [GO:0031683]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872],"DISEASE: Auriculocondylar syndrome 1 (ARCND1) [MIM:602483]: An autosomal dominant form of auriculocondylar syndrome, a craniofacial malformation syndrome characterized by variable mandibular anomalies, including mild to severe micrognathia, temporomandibular joint ankylosis, cleft palate, and a characteristic ear malformation that consists of separation of the lobule from the external ear, giving the appearance of a question mark (question-mark ear). Other frequently described features include prominent cheeks, cupped and posteriorly rotated ears, preauricular tags, and microstomia. Glossoptosis, masticatory abnormalities, orthodontic problems, and malocclusion occur in a majority of affected subjects. {ECO:0000269|PubMed:22560091, ECO:0000269|PubMed:23315542, ECO:0000269|PubMed:34789173, ECO:0000269|PubMed:35170830}. Note=The disease is caused by variants affecting the gene represented in this entry.",CHEMBL4221;
